Cromosomas:0.3799922600276824,0.1134323267602046,0.947214178861668,0.5209145751701751,0.5910190395091606,0.7584028857693221,0.6754031108018472,0.3866466470694792, - Turnos:576 ÀGana?:true
Cromosomas:0.2046738456535479,0.12650231316571467,0.9266402361383564,0.5386869309761986,0.6456881106122964,0.7182316218038912,0.5869094621325167,0.32877481920101437, - Turnos:577 ÀGana?:true
Cromosomas:0.0854927506249676,0.1134388556562481,0.9354122138696155,0.5750679943106385,0.6050403903994457,0.7150043566917433,0.5373150291949078,0.387210577393202, - Turnos:580 ÀGana?:true
Cromosomas:0.01629790959454651,0.11320509299637951,0.797298662055296,0.6312707971867778,0.6018986651952515,0.7385277420563693,0.7899654993021097,0.38727525170373617, - Turnos:594 ÀGana?:true
Cromosomas:0.09787824297149171,0.11727049951917551,0.8095915583024975,0.5201313381623389,0.6079784619904801,0.7127203730518381,0.4802810182033632,0.23111673584085732, - Turnos:615 ÀGana?:true
Cromosomas:0.01637839317172407,0.11497149592748755,0.7973246558646987,0.5762713473027976,0.6095431044495292,0.739235040713528,0.796672952377967,0.47761375005764745, - Turnos:620 ÀGana?:true
Cromosomas:0.016494082570022495,0.11205696726827016,0.7960695105525473,0.5712704681518254,0.6059954111377206,0.7364819331428742,0.7875401692209385,0.471150029570255, - Turnos:620 ÀGana?:true
Cromosomas:0.07938164893741267,0.11387668846844723,0.8029726867142378,0.5682355172042663,0.6055277693782126,0.7214593875368682,0.6843944200336562,0.42517016332108987, - Turnos:630 ÀGana?:true
Cromosomas:0.3243952500566979,0.12182096897255937,0.9202510413442988,0.5912004398664121,0.6806751204522654,0.6903950147030389,0.46646339694285127,0.2989154573089069, - Turnos:653 ÀGana?:true
Cromosomas:0.09002952275887541,0.11442322729944805,0.7971623866592845,0.5316719038275893,0.604674183022242,0.758575398442197,0.6782969938004867,0.47123459874638524, - Turnos:654 ÀGana?:true
Cromosomas:0.016494082570022495,0.11205696726827016,0.7960695105525473,0.5712704681518254,0.6059954111377206,0.7364819331428742,0.7875401692209385,0.471150029570255, - Turnos:655 ÀGana?:true
Cromosomas:0.23392414105167195,0.11998550347508619,0.8892839979353668,0.5682561600317131,0.6348267709319496,0.7487835566850773,0.4605884145917717,0.38890723442340674, - Turnos:660 ÀGana?:true
Cromosomas:0.08202975330576465,0.1154637888783108,0.8672372399761312,0.5344296200372425,0.6093411266747977,0.741691208022542,0.6714952478420777,0.4096076658030159, - Turnos:662 ÀGana?:true
Cromosomas:0.051601802596741346,0.11395714623837243,0.795325393119614,0.6179038647270053,0.6074067012527467,0.7481584646235817,0.7692072946217675,0.47150421334129866, - Turnos:663 ÀGana?:true
Cromosomas:0.09803955698570024,0.11229329761677334,0.8140300300901753,0.5130279288157472,0.6045597263794518,0.7398186818744183,0.7040953891032163,0.36183335694908225, - Turnos:685 ÀGana?:true
Cromosomas:0.3875970286699426,0.1138164795896226,0.7866929418663976,0.4404374565885652,0.5892126846733663,0.6510897623245439,0.4115228009935209,0.38954620393210365, - Turnos:692 ÀGana?:true
Cromosomas:0.12100931036095537,0.11389626713798717,0.8523190476647603,0.473000203201176,0.6534739961709647,0.7779514286312834,0.5851567775206553,0.4164910572189063, - Turnos:704 ÀGana?:true
Cromosomas:0.25263806184936666,0.11517514547984453,0.9155475111209221,0.44744942448174485,0.6241413950661396,0.6740161568062635,0.5133171782101282,0.2923745667873611, - Turnos:715 ÀGana?:true
Cromosomas:0.09952159415175416,0.1146229641866924,0.8209850981027929,0.5423639212661597,0.5995245638732448,0.7335490100705665,0.5420190401027319,0.3220916208757386, - Turnos:717 ÀGana?:true
Cromosomas:0.23112403335898646,0.12543332826204967,0.8195840688862738,0.38132153674436864,0.6682313473008075,0.7488611146531038,0.724403848601183,0.386614711555645, - Turnos:734 ÀGana?:true
Cromosomas:0.13323049624521494,0.11102705870594994,0.9682420702804914,0.5630826398209456,0.6345696059475365,0.7181540938705289,0.522115150560545,0.2502733073896197, - Turnos:739 ÀGana?:true
Cromosomas:0.4096077558448733,0.14185641478465533,0.8533735197563601,0.5209737536342314,0.6955300411633346,0.7043398927450184,0.5936104553928745,0.41932929030729604, - Turnos:760 ÀGana?:true
Cromosomas:0.20487105309244646,0.12772024685623415,0.847200753815784,0.567772718924419,0.6838661500531,0.8884024686861889,0.7375504781359339,0.4535298077741435, - Turnos:764 ÀGana?:true
Cromosomas:0.39002110671642287,0.12553360822026421,0.8426284850351492,0.5841015126514988,0.6450528888603153,0.6035827802159779,0.35215074535269575,0.2639093110507682, - Turnos:765 ÀGana?:true
Cromosomas:0.1659414244843898,0.14011238846828536,0.7037377121040347,0.4539230924184104,0.6346776258310249,0.7589665899058662,0.6088091690956433,0.48429012933161797, - Turnos:765 ÀGana?:true
Cromosomas:0.3831537477795825,0.14364027924333528,0.725280136445758,0.521881560469294,0.6789571316877748,0.8738267789447857,0.5626938397074759,0.5031534090038894, - Turnos:768 ÀGana?:true
Cromosomas:0.40912027770728,0.12362272579236971,0.8877910382603671,0.4311705513698787,0.5968846406733876,0.7998865572993595,0.43714598782424824,0.358482070898021, - Turnos:769 ÀGana?:true
Cromosomas:0.07154098941622462,0.1109463516621573,0.9590099322873653,0.5721555643263453,0.6054529077850151,0.7152917293777769,0.5215498800763281,0.25038032918114866, - Turnos:771 ÀGana?:true
Cromosomas:0.2037905536682204,0.13269551578897096,0.8747800624771798,0.43369772116712657,0.6567186320496058,0.7752456023237195,0.5825604586436535,0.3549853645629062, - Turnos:772 ÀGana?:true
