Cromosomas:0.7206348369039031,0.18783424707830731,0.0647411244444186,0.9074743848319952,0.5016335039097841,0.31484279744310373, - Turnos:868 ¿Gana?:true
Cromosomas:0.5689318936449548,0.5518757625621674,0.1803705929017987,0.7462342578932685,0.5016335039097841,0.31484279744310373, - Turnos:897 ¿Gana?:true
Cromosomas:0.5689318936449548,0.5518757625621674,0.1803705929017987,0.7462342578932685,0.5016335039097841,0.31484279744310373, - Turnos:899 ¿Gana?:true
Cromosomas:0.7292619201321919,0.8040351509509059,0.5535462484029747,0.3550128755626608,0.5016335039097841,0.31484279744310373, - Turnos:930 ¿Gana?:true
Cromosomas:0.7540303612664511,0.487654766266036,0.32493143030430605,0.04276687101338317,0.9834758998819698,0.31484279744310373, - Turnos:940 ¿Gana?:true
Cromosomas:0.7292619201321919,0.8040351509509059,0.5535462484029747,0.3550128755626608,0.09854255981449267,0.47579922757633, - Turnos:968 ¿Gana?:true
Cromosomas:0.5689318936449548,0.5518757625621674,0.1803705929017987,0.7462342578932685,0.683361588815849,0.47579922757633, - Turnos:987 ¿Gana?:true
Cromosomas:0.7292619201321919,0.8040351509509059,0.5535462484029747,0.3550128755626608,0.5016335039097841,0.31484279744310373, - Turnos:1005 ¿Gana?:true
Cromosomas:0.7292619201321919,0.8040351509509059,0.5535462484029747,0.3550128755626608,0.09854255981449267,0.31484279744310373, - Turnos:1005 ¿Gana?:true
Cromosomas:0.7206348369039031,0.18783424707830731,0.0647411244444186,0.9074743848319952,0.5016335039097841,0.31484279744310373, - Turnos:886 ¿Gana?:false
